requester,preloaded,url,timestamp,connectivity,rumSpeedIndex
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T03:35:02+00:00,dsl20,169
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T03:38:02+00:00,3g,468
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T03:42:02+00:00,cable,187
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T03:45:03+00:00,dsl20,164
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T03:48:02+00:00,3g,455
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T03:52:03+00:00,cable,195
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T03:55:02+00:00,dsl20,160
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T03:58:02+00:00,3g,465
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:02:02+00:00,cable,188
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:05:02+00:00,dsl20,167
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:08:02+00:00,3g,463
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:12:02+00:00,cable,192
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:15:02+00:00,dsl20,164
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:18:02+00:00,3g,469
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:22:02+00:00,cable,195
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:25:02+00:00,dsl20,165
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:28:03+00:00,3g,471
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:32:02+00:00,cable,197
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:35:02+00:00,dsl20,167
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:38:02+00:00,3g,472
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:42:02+00:00,cable,198
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:45:02+00:00,dsl20,176
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:48:02+00:00,3g,469
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:52:02+00:00,cable,194
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:55:02+00:00,dsl20,159
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T04:58:03+00:00,3g,470
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:02:02+00:00,cable,191
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:05:02+00:00,dsl20,157
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:08:02+00:00,3g,455
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:12:02+00:00,cable,190
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:15:03+00:00,dsl20,161
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:18:02+00:00,3g,470
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:22:02+00:00,cable,185
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:25:02+00:00,dsl20,161
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:28:02+00:00,3g,460
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:32:02+00:00,cable,182
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:35:02+00:00,dsl20,154
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:38:02+00:00,3g,462
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:42:02+00:00,cable,192
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:45:03+00:00,dsl20,163
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:48:02+00:00,3g,464
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:52:02+00:00,cable,228
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:55:02+00:00,dsl20,196
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T05:58:02+00:00,3g,484
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:02:08+00:00,cable,219
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:05:02+00:00,dsl20,166
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:08:03+00:00,3g,460
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:12:03+00:00,cable,191
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:15:02+00:00,dsl20,157
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:18:02+00:00,3g,461
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:22:02+00:00,cable,193
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:25:02+00:00,dsl20,161
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:28:02+00:00,3g,459
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:32:02+00:00,cable,183
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:35:03+00:00,dsl20,164
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:38:03+00:00,3g,462
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:42:03+00:00,cable,183
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:45:02+00:00,dsl20,160
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:48:03+00:00,3g,459
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:52:03+00:00,cable,193
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:55:02+00:00,dsl20,162
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T06:58:02+00:00,3g,470
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:02:02+00:00,cable,193
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:05:03+00:00,dsl20,162
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:08:03+00:00,3g,468
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:12:02+00:00,cable,185
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:15:02+00:00,dsl20,160
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:18:03+00:00,3g,464
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:22:02+00:00,cable,188
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:25:02+00:00,dsl20,161
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:28:02+00:00,3g,457
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:32:02+00:00,cable,191
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:35:02+00:00,dsl20,155
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:38:03+00:00,3g,464
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:42:02+00:00,cable,189
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:45:02+00:00,dsl20,160
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:48:02+00:00,3g,469
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:52:02+00:00,cable,190
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:55:03+00:00,dsl20,168
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T07:58:02+00:00,3g,466
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T08:02:02+00:00,cable,189
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T08:05:02+00:00,dsl20,165
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T08:08:02+00:00,3g,458
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T08:12:02+00:00,cable,191
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T08:15:02+00:00,dsl20,161
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T08:18:02+00:00,3g,461
alpha.liqw.it,true,https://stage.beschleunigerphysik.de/,2017-08-04T08:22:02+00:00,cable,185
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:09:52+00:00,cable,772
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:10:33+00:00,cable,760
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:12:35+00:00,cable,725
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:14:33+00:00,cable,732
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:16:32+00:00,cable,754
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:18:32+00:00,cable,753
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:20:32+00:00,cable,729
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:22:33+00:00,cable,731
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:25:31+00:00,dsl20,570
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:28:41+00:00,3g,2763
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:32:33+00:00,cable,732
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:35:32+00:00,dsl20,681
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:38:45+00:00,3g,2516
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:42:34+00:00,cable,844
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:45:32+00:00,dsl20,689
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:48:44+00:00,3g,2475
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:52:44+00:00,cable,837
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:55:32+00:00,dsl20,683
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T13:58:44+00:00,3g,2539
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:02:35+00:00,cable,730
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:05:31+00:00,dsl20,582
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:08:42+00:00,3g,2405
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:12:33+00:00,cable,747
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:15:31+00:00,dsl20,567
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:18:40+00:00,3g,2378
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:22:32+00:00,cable,757
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:25:32+00:00,dsl20,611
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:28:43+00:00,3g,2353
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:32:32+00:00,cable,733
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:35:31+00:00,dsl20,586
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:38:42+00:00,3g,2410
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:42:33+00:00,cable,738
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:45:31+00:00,dsl20,573
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:48:40+00:00,3g,3169
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:52:36+00:00,cable,738
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:55:31+00:00,dsl20,591
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T14:58:41+00:00,3g,2388
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:02:32+00:00,cable,746
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:05:34+00:00,dsl20,680
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:08:40+00:00,3g,2554
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:12:32+00:00,cable,736
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:15:30+00:00,dsl20,567
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:18:42+00:00,3g,2589
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:22:33+00:00,cable,738
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:25:31+00:00,dsl20,581
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:28:42+00:00,3g,2914
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:32:32+00:00,cable,760
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:35:32+00:00,dsl20,558
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:38:41+00:00,3g,2973
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:42:32+00:00,cable,753
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:45:35+00:00,dsl20,566
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:48:41+00:00,3g,2512
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:52:36+00:00,cable,729
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:55:31+00:00,dsl20,581
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T15:58:44+00:00,3g,2508
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:02:34+00:00,cable,732
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:05:31+00:00,dsl20,572
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:08:41+00:00,3g,2999
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:12:36+00:00,cable,747
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:15:32+00:00,dsl20,592
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:18:40+00:00,3g,2369
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:22:34+00:00,cable,751
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:25:32+00:00,dsl20,583
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:28:42+00:00,3g,2427
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:32:33+00:00,cable,753
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:35:32+00:00,dsl20,566
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:38:42+00:00,3g,2760
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:42:32+00:00,cable,776
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:45:32+00:00,dsl20,593
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:48:43+00:00,3g,2408
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:52:36+00:00,cable,854
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:55:32+00:00,dsl20,667
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T16:58:46+00:00,3g,3172
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:02:35+00:00,cable,851
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:05:32+00:00,dsl20,687
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:08:44+00:00,3g,2493
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:12:33+00:00,cable,868
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:15:33+00:00,dsl20,713
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:18:43+00:00,3g,2532
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:22:33+00:00,cable,846
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:25:32+00:00,dsl20,734
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:28:43+00:00,3g,2470
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:32:32+00:00,cable,840
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:35:32+00:00,dsl20,707
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:38:42+00:00,3g,2650
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:42:33+00:00,cable,856
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:45:32+00:00,dsl20,673
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:48:44+00:00,3g,2509
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:52:33+00:00,cable,873
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:55:31+00:00,dsl20,670
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T17:58:46+00:00,3g,2705
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:02:35+00:00,cable,836
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:05:32+00:00,dsl20,685
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:08:45+00:00,3g,2492
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:12:33+00:00,cable,862
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:15:32+00:00,dsl20,767
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:18:41+00:00,3g,2950
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:22:35+00:00,cable,871
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:25:31+00:00,dsl20,608
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:28:42+00:00,3g,2428
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:32:37+00:00,cable,775
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:35:32+00:00,dsl20,593
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:38:41+00:00,3g,3229
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:42:33+00:00,cable,877
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:45:31+00:00,dsl20,581
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:48:41+00:00,3g,2415
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:52:33+00:00,cable,747
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:55:32+00:00,dsl20,575
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T18:58:42+00:00,3g,2912
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:02:33+00:00,cable,759
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:05:31+00:00,dsl20,562
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:08:41+00:00,3g,2907
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:12:35+00:00,cable,788
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:15:32+00:00,dsl20,573
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:18:40+00:00,3g,2748
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:22:31+00:00,cable,969
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:25:33+00:00,dsl20,601
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:28:42+00:00,3g,3498
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:32:33+00:00,cable,798
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:35:32+00:00,dsl20,585
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:38:43+00:00,3g,2791
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:42:34+00:00,cable,753
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:45:32+00:00,dsl20,582
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:48:40+00:00,3g,2663
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:52:32+00:00,cable,748
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:55:31+00:00,dsl20,616
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T19:58:41+00:00,3g,2379
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:02:36+00:00,cable,753
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:05:32+00:00,dsl20,634
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:08:42+00:00,3g,2644
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:12:35+00:00,cable,970
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:15:31+00:00,dsl20,567
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:18:41+00:00,3g,2454
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:22:33+00:00,cable,727
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:25:31+00:00,dsl20,590
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:28:41+00:00,3g,3190
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:32:32+00:00,cable,746
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:35:31+00:00,dsl20,580
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:38:41+00:00,3g,2525
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:42:33+00:00,cable,745
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:45:31+00:00,dsl20,608
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:48:41+00:00,3g,2412
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:52:33+00:00,cable,764
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:55:32+00:00,dsl20,557
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T20:58:45+00:00,3g,2608
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:02:32+00:00,cable,750
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:05:31+00:00,dsl20,591
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:08:41+00:00,3g,2498
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:12:32+00:00,cable,742
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:15:33+00:00,dsl20,572
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:18:42+00:00,3g,2392
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:22:35+00:00,cable,855
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:25:31+00:00,dsl20,563
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:28:41+00:00,3g,2418
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:32:35+00:00,cable,815
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:35:31+00:00,dsl20,560
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:38:43+00:00,3g,2372
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:42:32+00:00,cable,836
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:45:33+00:00,dsl20,578
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:48:40+00:00,3g,2386
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:52:33+00:00,cable,730
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:55:32+00:00,dsl20,559
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T21:58:40+00:00,3g,2617
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:02:32+00:00,cable,752
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:05:31+00:00,dsl20,565
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:08:42+00:00,3g,2620
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:12:33+00:00,cable,729
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:15:31+00:00,dsl20,584
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:18:42+00:00,3g,2588
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:22:32+00:00,cable,747
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:25:31+00:00,dsl20,574
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:28:41+00:00,3g,2425
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:32:32+00:00,cable,880
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:35:32+00:00,dsl20,569
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:38:41+00:00,3g,3181
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:42:32+00:00,cable,731
alpha.liqw.it,false,https://stage.beschleunigerphysik.de/,2017-08-03T22:45:33+00:00,dsl20,569
