timestamp,rumSpeedIndex,speedIndex,group
2017-08-14T17:40:09+00:00,15640,20414,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T17:53:43+00:00,13786,15137,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T18:09:29+00:00,15760,17863,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T18:24:07+00:00,13718,18034,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T18:52:25+00:00,10842,11610,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T19:09:54+00:00,10239,11369,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T19:24:11+00:00,10805,13983,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T19:39:52+00:00,11204,14311,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T19:53:49+00:00,15593,17579,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T20:10:50+00:00,16159,17418,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T20:25:03+00:00,15113,15961,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T20:40:27+00:00,18687,21897,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T20:53:43+00:00,16036,17669,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T21:25:17+00:00,14550,16465,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T21:36:24+00:00,14910,16570,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T21:41:07+00:00,17100,18550,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T21:54:53+00:00,18957,20479,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T22:08:23+00:00,13779,14586,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T22:24:15+00:00,18827,21258,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T22:40:15+00:00,17444,19151,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T22:53:17+00:00,15026,15627,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T23:09:58+00:00,16490,17488,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T23:24:01+00:00,13644,18141,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T23:40:21+00:00,16928,18715,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-14T23:53:22+00:00,14836,15604,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T00:09:52+00:00,15782,17150,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T00:25:21+00:00,17792,18585,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T00:41:01+00:00,16890,18714,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T00:53:58+00:00,15450,17851,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T01:10:25+00:00,14529,15303,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T01:24:34+00:00,15552,16258,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T01:40:26+00:00,14350,17584,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T01:55:36+00:00,15029,19224,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T02:09:31+00:00,13546,14459,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T02:24:26+00:00,15357,16052,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T02:40:10+00:00,15519,16940,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T02:53:14+00:00,13792,14568,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T03:10:16+00:00,14670,17138,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T03:24:15+00:00,14875,16795,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T03:40:09+00:00,22056,23360,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T03:53:38+00:00,14911,16256,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T04:13:25+00:00,17249,18405,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T04:24:17+00:00,15699,17456,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T04:40:47+00:00,16188,18208,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T04:53:04+00:00,15836,18243,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T05:09:23+00:00,14727,16874,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T05:24:59+00:00,16732,17638,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T05:40:25+00:00,13278,16165,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T05:54:08+00:00,14858,17791,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T06:09:36+00:00,17803,19677,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T06:24:31+00:00,16627,18213,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T06:41:05+00:00,15261,16358,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T06:54:25+00:00,14649,15674,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T07:10:29+00:00,14960,17866,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T07:24:56+00:00,14957,18456,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T07:38:26+00:00,12585,16855,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T07:50:56+00:00,15631,19550,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T08:06:39+00:00,10721,13165,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T08:21:35+00:00,10105,12282,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T08:37:37+00:00,12337,14887,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T08:50:59+00:00,12130,13210,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T09:06:39+00:00,11668,14173,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T09:21:42+00:00,12988,16474,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T09:37:41+00:00,12309,15637,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T09:50:44+00:00,11213,13205,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T10:06:40+00:00,10198,11315,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T10:21:40+00:00,10436,11686,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T10:37:43+00:00,9475,10859,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T10:50:43+00:00,10404,12628,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T11:06:43+00:00,10265,12098,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T11:22:03+00:00,10437,11736,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T11:37:54+00:00,11206,12057,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T11:50:46+00:00,10386,11209,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T12:06:41+00:00,10745,12118,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T12:21:43+00:00,9733,11061,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T12:37:44+00:00,10096,11508,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T12:50:47+00:00,10005,15888,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T13:06:36+00:00,10053,11101,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T13:21:54+00:00,12847,15163,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T13:38:09+00:00,10282,11622,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T13:50:39+00:00,10253,11475,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T14:06:36+00:00,10707,11828,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T14:22:00+00:00,15153,15678,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T14:37:40+00:00,10238,11588,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T14:51:02+00:00,10414,11957,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T15:07:01+00:00,14227,15489,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T15:21:42+00:00,10120,11395,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T15:37:49+00:00,10370,11398,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T15:50:36+00:00,9950,11392,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T16:06:41+00:00,10269,11738,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T16:21:40+00:00,10858,12370,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T16:37:37+00:00,10422,15493,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T16:50:55+00:00,10351,13582,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T17:06:46+00:00,10242,16126,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T17:21:42+00:00,12663,14689,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T17:37:37+00:00,9884,11053,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T17:50:52+00:00,10215,11445,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T18:06:58+00:00,13916,15644,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T18:21:33+00:00,10438,12266,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T18:38:16+00:00,11603,13696,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T18:50:41+00:00,10597,11641,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T19:07:32+00:00,10212,11331,1st-site-visit of https://www.desy.de/ @ 3g
2017-08-15T07:35:09+00:00,7182,7515,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T07:48:04+00:00,6092,6393,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T08:03:53+00:00,6111,6425,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T08:18:52+00:00,6117,6413,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T08:34:56+00:00,6112,6397,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T08:47:54+00:00,6108,6396,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T09:03:58+00:00,6114,6407,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T09:18:57+00:00,6106,6412,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T09:34:58+00:00,6127,6412,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T09:47:58+00:00,6111,6444,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T10:03:56+00:00,6135,6429,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T10:18:56+00:00,6144,6443,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T10:34:54+00:00,6126,6441,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T10:47:54+00:00,6123,6412,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T11:03:59+00:00,6109,6413,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T11:18:55+00:00,6113,6409,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T11:34:58+00:00,6155,6459,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T11:47:54+00:00,6141,6429,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T12:03:55+00:00,6107,6460,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T12:18:56+00:00,6138,6459,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T12:34:56+00:00,6170,6465,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T12:47:57+00:00,6162,6527,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T13:03:54+00:00,6108,6441,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T13:19:01+00:00,6123,6428,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T13:34:53+00:00,6137,6442,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T13:47:55+00:00,6094,6424,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T14:03:56+00:00,6126,6445,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T14:18:57+00:00,6107,6426,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T14:34:55+00:00,6102,6410,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T14:47:55+00:00,6135,6428,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T15:04:02+00:00,6058,6375,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T15:18:59+00:00,6100,6425,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T15:34:55+00:00,6117,6379,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T15:47:55+00:00,6054,6359,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T16:03:58+00:00,6129,6394,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T16:18:54+00:00,6133,6443,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T16:34:54+00:00,6110,6394,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T16:47:57+00:00,6154,6463,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T17:03:55+00:00,6129,6427,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T17:18:51+00:00,6119,6411,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T17:34:53+00:00,6118,6442,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T17:47:57+00:00,6191,6498,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T18:03:58+00:00,6149,6426,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T18:18:52+00:00,6229,6487,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T18:34:54+00:00,6115,6394,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T18:47:52+00:00,6154,6460,1st-site-visit of https://www.google.com/ @ 3g
2017-08-15T19:03:59+00:00,6136,6425,1st-site-visit of https://www.google.com/ @ 3g
2017-08-13T09:21:24+00:00,3212,1264,2nd-page-visit of https://home.cern @ 3g
2017-08-13T09:37:29+00:00,764,853,2nd-page-visit of https://home.cern @ 3g
2017-08-13T09:55:16+00:00,3098,1437,2nd-page-visit of https://home.cern @ 3g
2017-08-13T10:23:56+00:00,3105,1306,2nd-page-visit of https://home.cern @ 3g
2017-08-13T10:54:39+00:00,767,864,2nd-page-visit of https://home.cern @ 3g
2017-08-13T11:08:25+00:00,3071,1018,2nd-page-visit of https://home.cern @ 3g
2017-08-13T11:36:09+00:00,3080,873,2nd-page-visit of https://home.cern @ 3g
2017-08-13T11:53:43+00:00,3350,1331,2nd-page-visit of https://home.cern @ 3g
2017-08-13T12:07:05+00:00,3072,1293,2nd-page-visit of https://home.cern @ 3g
2017-08-13T12:24:13+00:00,3157,2069,2nd-page-visit of https://home.cern @ 3g
2017-08-13T12:39:07+00:00,3109,2632,2nd-page-visit of https://home.cern @ 3g
2017-08-13T12:56:26+00:00,3076,1997,2nd-page-visit of https://home.cern @ 3g
2017-08-13T13:10:41+00:00,3084,1263,2nd-page-visit of https://home.cern @ 3g
2017-08-13T13:27:35+00:00,3212,1519,2nd-page-visit of https://home.cern @ 3g
2017-08-13T13:41:01+00:00,3108,867,2nd-page-visit of https://home.cern @ 3g
2017-08-13T13:57:54+00:00,3086,1660,2nd-page-visit of https://home.cern @ 3g
2017-08-13T14:10:47+00:00,3094,851,2nd-page-visit of https://home.cern @ 3g
2017-08-13T14:25:06+00:00,3075,1023,2nd-page-visit of https://home.cern @ 3g
2017-08-13T14:41:10+00:00,3086,1294,2nd-page-visit of https://home.cern @ 3g
2017-08-13T14:57:23+00:00,3108,1147,2nd-page-visit of https://home.cern @ 3g
2017-08-13T15:12:34+00:00,3185,1277,2nd-page-visit of https://home.cern @ 3g
2017-08-13T15:32:12+00:00,3122,1491,2nd-page-visit of https://home.cern @ 3g
2017-08-13T15:48:19+00:00,3092,1373,2nd-page-visit of https://home.cern @ 3g
2017-08-13T16:00:34+00:00,3078,842,2nd-page-visit of https://home.cern @ 3g
2017-08-13T16:23:50+00:00,3103,1284,2nd-page-visit of https://home.cern @ 3g
2017-08-13T16:39:10+00:00,3242,1541,2nd-page-visit of https://home.cern @ 3g
2017-08-13T16:56:32+00:00,3128,1394,2nd-page-visit of https://home.cern @ 3g
2017-08-13T17:10:28+00:00,3133,1059,2nd-page-visit of https://home.cern @ 3g
2017-08-13T17:27:12+00:00,3044,1725,2nd-page-visit of https://home.cern @ 3g
2017-08-13T17:41:18+00:00,3146,1464,2nd-page-visit of https://home.cern @ 3g
2017-08-13T17:54:59+00:00,3081,859,2nd-page-visit of https://home.cern @ 3g
2017-08-13T18:21:52+00:00,3144,847,2nd-page-visit of https://home.cern @ 3g
2017-08-13T18:37:32+00:00,3132,1624,2nd-page-visit of https://home.cern @ 3g
2017-08-13T18:57:31+00:00,3112,1410,2nd-page-visit of https://home.cern @ 3g
2017-08-13T19:11:22+00:00,3127,2291,2nd-page-visit of https://home.cern @ 3g
2017-08-13T19:26:31+00:00,3089,1366,2nd-page-visit of https://home.cern @ 3g
2017-08-13T19:41:12+00:00,3097,1918,2nd-page-visit of https://home.cern @ 3g
2017-08-13T19:57:33+00:00,3085,1378,2nd-page-visit of https://home.cern @ 3g
2017-08-13T20:10:36+00:00,3087,1266,2nd-page-visit of https://home.cern @ 3g
2017-08-13T20:27:32+00:00,3096,1646,2nd-page-visit of https://home.cern @ 3g
2017-08-13T20:42:21+00:00,3148,1462,2nd-page-visit of https://home.cern @ 3g
2017-08-13T20:58:08+00:00,3047,1227,2nd-page-visit of https://home.cern @ 3g
2017-08-13T21:15:35+00:00,797,894,2nd-page-visit of https://home.cern @ 3g
2017-08-13T21:48:28+00:00,825,919,2nd-page-visit of https://home.cern @ 3g
2017-08-13T22:24:16+00:00,3065,1324,2nd-page-visit of https://home.cern @ 3g
2017-08-13T22:40:57+00:00,3095,1613,2nd-page-visit of https://home.cern @ 3g
2017-08-13T22:56:48+00:00,3076,1151,2nd-page-visit of https://home.cern @ 3g
2017-08-13T23:09:07+00:00,3332,1032,2nd-page-visit of https://home.cern @ 3g
2017-08-13T23:29:02+00:00,3081,1362,2nd-page-visit of https://home.cern @ 3g
2017-08-13T23:56:16+00:00,3118,2029,2nd-page-visit of https://home.cern @ 3g
2017-08-14T00:10:29+00:00,3076,1227,2nd-page-visit of https://home.cern @ 3g
2017-08-14T00:25:39+00:00,3092,958,2nd-page-visit of https://home.cern @ 3g
2017-08-14T00:41:25+00:00,1357,1137,2nd-page-visit of https://home.cern @ 3g
2017-08-14T00:58:15+00:00,3160,2551,2nd-page-visit of https://home.cern @ 3g
2017-08-14T01:11:48+00:00,3105,1519,2nd-page-visit of https://home.cern @ 3g
2017-08-14T01:29:40+00:00,3137,1316,2nd-page-visit of https://home.cern @ 3g
2017-08-14T01:42:12+00:00,3172,1287,2nd-page-visit of https://home.cern @ 3g
2017-08-14T01:57:25+00:00,3086,1165,2nd-page-visit of https://home.cern @ 3g
2017-08-14T02:10:19+00:00,764,830,2nd-page-visit of https://home.cern @ 3g
2017-08-14T02:24:43+00:00,3101,1010,2nd-page-visit of https://home.cern @ 3g
2017-08-14T02:41:01+00:00,3094,1139,2nd-page-visit of https://home.cern @ 3g
2017-08-14T02:56:34+00:00,747,824,2nd-page-visit of https://home.cern @ 3g
2017-08-14T03:09:59+00:00,843,912,2nd-page-visit of https://home.cern @ 3g
2017-08-14T03:26:40+00:00,3099,842,2nd-page-visit of https://home.cern @ 3g
2017-08-14T03:42:05+00:00,3088,841,2nd-page-visit of https://home.cern @ 3g
2017-08-14T03:57:32+00:00,3089,1419,2nd-page-visit of https://home.cern @ 3g
2017-08-14T04:11:17+00:00,3173,1641,2nd-page-visit of https://home.cern @ 3g
2017-08-14T04:27:25+00:00,3093,1157,2nd-page-visit of https://home.cern @ 3g
2017-08-14T04:41:49+00:00,3283,1231,2nd-page-visit of https://home.cern @ 3g
2017-08-14T04:57:57+00:00,3113,1354,2nd-page-visit of https://home.cern @ 3g
2017-08-14T05:11:21+00:00,3374,2294,2nd-page-visit of https://home.cern @ 3g
2017-08-14T05:27:30+00:00,3094,1479,2nd-page-visit of https://home.cern @ 3g
2017-08-14T05:42:07+00:00,3086,1189,2nd-page-visit of https://home.cern @ 3g
2017-08-14T06:00:17+00:00,829,898,2nd-page-visit of https://home.cern @ 3g
2017-08-14T06:11:30+00:00,3071,1140,2nd-page-visit of https://home.cern @ 3g
2017-08-14T06:27:20+00:00,3137,1177,2nd-page-visit of https://home.cern @ 3g
2017-08-14T06:42:42+00:00,3181,1567,2nd-page-visit of https://home.cern @ 3g
2017-08-14T06:58:19+00:00,3280,1383,2nd-page-visit of https://home.cern @ 3g
2017-08-14T07:11:56+00:00,3102,1229,2nd-page-visit of https://home.cern @ 3g
2017-08-14T07:26:32+00:00,770,835,2nd-page-visit of https://home.cern @ 3g
2017-08-14T07:40:34+00:00,3115,1299,2nd-page-visit of https://home.cern @ 3g
2017-08-14T07:57:32+00:00,3108,1171,2nd-page-visit of https://home.cern @ 3g
2017-08-14T08:10:47+00:00,3058,1658,2nd-page-visit of https://home.cern @ 3g
2017-08-14T08:27:07+00:00,3117,1419,2nd-page-visit of https://home.cern @ 3g
2017-08-14T08:41:54+00:00,3137,931,2nd-page-visit of https://home.cern @ 3g
2017-08-14T08:57:18+00:00,3104,2607,2nd-page-visit of https://home.cern @ 3g
2017-08-14T09:10:32+00:00,790,897,2nd-page-visit of https://home.cern @ 3g
2017-08-14T09:27:38+00:00,3107,1400,2nd-page-visit of https://home.cern @ 3g
2017-08-14T09:42:30+00:00,3074,1197,2nd-page-visit of https://home.cern @ 3g
2017-08-14T09:58:24+00:00,3095,1136,2nd-page-visit of https://home.cern @ 3g
2017-08-14T10:23:23+00:00,3279,2193,2nd-page-visit of https://home.cern @ 3g
2017-08-14T10:40:58+00:00,784,851,2nd-page-visit of https://home.cern @ 3g
2017-08-14T10:58:12+00:00,3145,1002,2nd-page-visit of https://home.cern @ 3g
2017-08-14T11:11:34+00:00,3092,1407,2nd-page-visit of https://home.cern @ 3g
2017-08-14T11:27:34+00:00,3238,976,2nd-page-visit of https://home.cern @ 3g
2017-08-14T11:41:10+00:00,759,815,2nd-page-visit of https://home.cern @ 3g
2017-08-14T11:57:48+00:00,3101,1430,2nd-page-visit of https://home.cern @ 3g
2017-08-14T12:10:49+00:00,775,853,2nd-page-visit of https://home.cern @ 3g
2017-08-14T12:26:35+00:00,3135,1211,2nd-page-visit of https://home.cern @ 3g
2017-08-14T12:41:09+00:00,3087,1227,2nd-page-visit of https://home.cern @ 3g
2017-08-14T12:59:06+00:00,3112,1516,2nd-page-visit of https://home.cern @ 3g
2017-08-14T13:11:01+00:00,813,901,2nd-page-visit of https://home.cern @ 3g
2017-08-14T13:27:22+00:00,879,949,2nd-page-visit of https://home.cern @ 3g
2017-08-14T13:41:22+00:00,3088,1439,2nd-page-visit of https://home.cern @ 3g
2017-08-14T13:57:40+00:00,763,831,2nd-page-visit of https://home.cern @ 3g
2017-08-14T14:10:35+00:00,3107,1475,2nd-page-visit of https://home.cern @ 3g
2017-08-14T14:27:42+00:00,3239,881,2nd-page-visit of https://home.cern @ 3g
2017-08-14T14:42:30+00:00,3091,1454,2nd-page-visit of https://home.cern @ 3g
2017-08-14T14:58:26+00:00,3143,909,2nd-page-visit of https://home.cern @ 3g
2017-08-14T15:11:39+00:00,3082,928,2nd-page-visit of https://home.cern @ 3g
2017-08-14T15:26:27+00:00,3094,1495,2nd-page-visit of https://home.cern @ 3g
2017-08-14T15:54:36+00:00,3091,1724,2nd-page-visit of https://home.cern @ 3g
2017-08-14T16:06:31+00:00,3066,865,2nd-page-visit of https://home.cern @ 3g
2017-08-14T16:24:40+00:00,813,895,2nd-page-visit of https://home.cern @ 3g
2017-08-14T16:39:49+00:00,3091,1024,2nd-page-visit of https://home.cern @ 3g
2017-08-14T16:59:43+00:00,800,863,2nd-page-visit of https://home.cern @ 3g
2017-08-14T17:13:14+00:00,3429,1498,2nd-page-visit of https://home.cern @ 3g
2017-08-14T17:27:44+00:00,3168,1212,2nd-page-visit of https://home.cern @ 3g
2017-08-14T17:42:29+00:00,3097,1259,2nd-page-visit of https://home.cern @ 3g
2017-08-14T17:58:40+00:00,3074,1611,2nd-page-visit of https://home.cern @ 3g
2017-08-14T18:10:20+00:00,3182,1262,2nd-page-visit of https://home.cern @ 3g
2017-08-14T18:26:28+00:00,3166,1509,2nd-page-visit of https://home.cern @ 3g
2017-08-14T18:40:37+00:00,3117,1270,2nd-page-visit of https://home.cern @ 3g
2017-08-14T19:05:42+00:00,3136,1261,2nd-page-visit of https://home.cern @ 3g
2017-08-14T19:24:29+00:00,3086,1455,2nd-page-visit of https://home.cern @ 3g
2017-08-14T19:38:43+00:00,3420,2510,2nd-page-visit of https://home.cern @ 3g
2017-08-14T19:55:11+00:00,770,847,2nd-page-visit of https://home.cern @ 3g
2017-08-14T20:10:02+00:00,3124,1278,2nd-page-visit of https://home.cern @ 3g
2017-08-14T20:27:32+00:00,3106,1329,2nd-page-visit of https://home.cern @ 3g
2017-08-14T20:42:15+00:00,3516,1786,2nd-page-visit of https://home.cern @ 3g
2017-08-14T20:58:54+00:00,3106,2022,2nd-page-visit of https://home.cern @ 3g
2017-08-14T21:16:20+00:00,3077,1199,2nd-page-visit of https://home.cern @ 3g
2017-08-14T21:45:05+00:00,3079,1297,2nd-page-visit of https://home.cern @ 3g
2017-08-14T21:56:51+00:00,3162,2165,2nd-page-visit of https://home.cern @ 3g
2017-08-14T22:23:07+00:00,3092,1271,2nd-page-visit of https://home.cern @ 3g
2017-08-14T22:41:39+00:00,3105,1494,2nd-page-visit of https://home.cern @ 3g
2017-08-14T22:57:57+00:00,3075,1157,2nd-page-visit of https://home.cern @ 3g
2017-08-14T23:09:46+00:00,3163,2279,2nd-page-visit of https://home.cern @ 3g
2017-08-14T23:26:15+00:00,3074,1404,2nd-page-visit of https://home.cern @ 3g
2017-08-14T23:40:39+00:00,3100,1124,2nd-page-visit of https://home.cern @ 3g
2017-08-14T23:57:52+00:00,820,901,2nd-page-visit of https://home.cern @ 3g
2017-08-15T00:10:38+00:00,3111,1142,2nd-page-visit of https://home.cern @ 3g
2017-08-15T00:26:44+00:00,871,930,2nd-page-visit of https://home.cern @ 3g
2017-08-15T00:42:26+00:00,3085,1356,2nd-page-visit of https://home.cern @ 3g
2017-08-15T00:59:11+00:00,3107,1336,2nd-page-visit of https://home.cern @ 3g
2017-08-15T01:11:48+00:00,3091,1328,2nd-page-visit of https://home.cern @ 3g
2017-08-15T01:27:18+00:00,760,817,2nd-page-visit of https://home.cern @ 3g
2017-08-15T01:40:45+00:00,3109,1421,2nd-page-visit of https://home.cern @ 3g
2017-08-15T01:57:49+00:00,3141,1302,2nd-page-visit of https://home.cern @ 3g
2017-08-15T02:13:01+00:00,3124,1293,2nd-page-visit of https://home.cern @ 3g
2017-08-15T02:26:00+00:00,3052,2544,2nd-page-visit of https://home.cern @ 3g
2017-08-15T02:40:05+00:00,1387,1361,2nd-page-visit of https://home.cern @ 3g
2017-08-15T02:56:39+00:00,3090,913,2nd-page-visit of https://home.cern @ 3g
2017-08-15T03:10:32+00:00,3154,1822,2nd-page-visit of https://home.cern @ 3g
2017-08-15T03:27:40+00:00,788,926,2nd-page-visit of https://home.cern @ 3g
2017-08-15T03:42:39+00:00,3107,943,2nd-page-visit of https://home.cern @ 3g
2017-08-15T03:58:00+00:00,3114,859,2nd-page-visit of https://home.cern @ 3g
2017-08-15T04:11:38+00:00,3118,1328,2nd-page-visit of https://home.cern @ 3g
2017-08-15T04:30:47+00:00,3101,1192,2nd-page-visit of https://home.cern @ 3g
2017-08-15T04:41:22+00:00,3100,1322,2nd-page-visit of https://home.cern @ 3g
2017-08-15T04:57:35+00:00,3242,2086,2nd-page-visit of https://home.cern @ 3g
